id	model_id	date_created	target_result	sample_id_deprecating	source_id	source_origin	llm_prompt_tokens	llm_completion_tokens	llm_finish_reason
165	gpt4_en_nan01_poj	20231005	Tan-sī gún lâi tōa-lōe jîn-kang kian-kip ê sùi-tsî, chit sī tōa-khoán ê kòan-niâm. Chit sī, ū chù-chōng jîn-kang kian-kip ê hōe-pō͘, jī-kip ê jîn-kang kian-kip sī liân-kiet kap bô-hoat-bi̍t ê. Jī-kip chhú-sì chhì-hām a̍h-sī pháin-chhut chit-kóan ê kian-kip sī bô-khó-lūn ê. M̄-koh kiáⁿ, chūn-lâi bô hō͘-thong ê kòan-niâm, m̄-koh, in-ūi jī-kip chū-chāi ê jîn-kang kian-kip bô-hoat-bi̍t chhì-hām. Chit kā líng-gúi tōa-khoán ê toā-lūn kap thó-lūn chhut-hāi chit-khoán phûn-phûn kap chéng-thé ê chû-tī.	22	22	wiki	156	297	stop
166	gpt4_en_nan01_poj	20231005	Chē, ū quán-kio̍k, tī siōng hoán-mī ê kāng-iok lāi-kóng, sī sèng-sèng bô-hoat ê. Tī chiah-pō͘ ū siāng-bē ê seng-mih, seng-mih ū bē-hō͘ ê gōa-siā, bē-hō͘ tōa-ūi kāng-khò, bē-hō͘ tōa-ūi hoat-siong, kap bē-hō͘ ê īn-siān quán-kio̍k.	23	23	wiki	112	151	stop
167	gpt4_en_nan01_poj	20231005	Jîn-kháu Kàu-thok Seng-lún	24	24	wiki	65	16	stop
168	gpt4_en_nan01_poj	20231005	"Liân-ha̍p-kok" tī 1948 nî chhut-sì "Sè-kài Jîn-kháu Kôan-iân Sêng-miâ", chit-ê jîn-kháu kôan-iân ê sêng-miâ. Chit-ê sêng-miâ chhiau-chhōe suí-bīn kok-ka kap gín-á ê kôan-iân kî-thaⁿ kap kîn-kù, hōo lâng ê siāng-thóng ê bô͘-būn chèng-hó, kap chhiau-chhōe chit-ê kôan-iân ê sio-liân kap sio-lūn. "Sè-kài Jîn-kháu Kôan-iân Sêng-miâ" chhiau-chhōe chit-ê chù-kîm:	25	25	wiki	127	221	stop
169	gpt4_en_nan01_poj	20231005	chit ê jîn-kháu chia̍h-chō ê kûn-kip tī kok-chè lō͘-hō͘ sī tōa-tōa kî-thaⁿ ê, bô-hóe tōa-phá, jī-chhiáⁿ tùi seng-siāⁿ khí-lâi jī ū.	26	26	wiki	81	91	stop
170	gpt4_en_nan01_poj	20231005	Jîn-kháu Kāng-iōng ê Sè-kài Sîn-lūn tōa chìaⁿ-kōng kok-ka ê bān-chè, pēⁿ-ūe tī bāo-hū kūn-lâng ê ki-chú kòng-lī (chí-hō͘ sī pīn-sîn kap chèng-chè kòng-lī, kā chèng-hāi kî-thaⁿ ê kòng-lī).	27	27	wiki	96	119	stop
171	gpt4_en_nan01_poj	20231005	"Universal Declaration of Human Rights" ê kī-thúi siūⁿ-sit sī kòe tīnn-tī jī-kiāⁿ ê gōan-lí, chia sio-kāi kap kî-thaⁿ chèng-hêng chiah-ê:	28	28	wiki	83	68	stop
172	gpt4_en_nan01_poj	20231005	"Kok-chè Kî-thô͘ ê Bîn-chêng kap Chèng-chèng Khoân-kho͘" sī tī 1966 nî khui-hō͘ sìn-chhiam, kap tī 1976 nî 3 goe̍h 23 ji̍t tō kí-hō͘.	29	29	wiki	89	85	stop
173	gpt4_en_nan01_poj	20231005	Téng-pêng, "Kok-chè Kî-thó͘ ê Keng-chè, Siā-hōe kap Bûn-hòa Khoân-hō͘" ē-kha khui-hōe lâi kòa-chhiam tī 1966 nî, kap tī 1976 nî 1 goe̍h 3 ji̍t tō kì-hō͘.	30	30	wiki	93	100	stop
174	gpt4_en_nan01_poj	20231005	Kî-taⁿ chù-chāi jîn-kang ê jîn-kang gē-thó͘ pō͘-hōe bāng-ūi:	31	31	wiki	69	43	stop
175	gpt4_en_nan01_poj	20231005	"Refugees Chèng-thé ê Chū-iū" kā 1951 nî chū-hō·-lâi.	32	32	wiki	77	32	stop
176	gpt4_en_nan01_poj	20231005	"Convention Against Torture" tī 1984 nî chhut-lí kong-lêng.	33	33	wiki	73	24	stop
177	gpt4_en_nan01_poj	20231005	"Chhiūⁿ-miâ Thâu-ia̍h Jîn-chóng Chóng-chok Pēⁿ-piàn" ê Kui-hōe tī 1969 nî chū-tōng.	34	34	wiki	82	55	stop
178	gpt4_en_nan01_poj	20231005	"Chhiūⁿ-chhoè Pō-hōe Chū-lí Só͘-ūi Lūi-lâng Phàn-biān ê Kūi-hōe" tī 1981 nî chū-tōng.	35	35	wiki	82	58	stop
179	gpt4_en_nan01_poj	20231005	"Liân-ha̍p-kok Khiàn-hōe ê Ji̍t-tóng Kiáⁿ-hêng" tī 1989 nî chū-tōng.	36	36	wiki	78	45	stop
180	gpt4_en_nan01_poj	20231005	"Rome Statute" ê Kok-chè Tōa-pò-hōe ê kui-kî tī 2002 nî chū-tōng.	37	37	wiki	77	36	stop
181	gpt4_en_nan01_poj	20231005	Leonardo di ser Piero da Vinci (4-goe̍h 15-ji̍t, 1452 nî - 5-goe̍h 2-ji̍t, 1519 nî) sī Í-tāi-liân Bîn-chún sî-kî ê tōa-á. I sī kho-ha̍k-kâ, kiàn-tō͘-siaⁿ, kiàn-tō͘-kâ, jio̍h-ìn-kâ, chōe-hoat-kâ, kūn-tō͘-kâ, im-kâ, jī-chhiáⁿ ê hōe-kâ. Té-bi̍t, i ê chōe-hoat cheng-chú hó-kū, só͘-í i hoat-chap "Bîn-chún Lâng" ê chē. Lí-kòe sī chit-ê chōng-ha̍k-kâ, i sī chit-ê tī chō͘-hōe ê kî-thaⁿ tōa hō͘-kū ê lâng. I tō sī lâi-lâi sī jī-tēng sè-kài lāi chi̍t-kóng chó-chāi ê hōe-kâ.	38	38	wiki	168	312	stop
182	gpt4_en_nan01_poj	20231005	Buddhism sī sek-kài chiah 3 tōa ê kàu-kàu, chiah lâi chiah Christianity kap Islam. Chhut-chhut lâi chhut 6 sek-kī BC, Siddhartha Gautama tī Ìn-tō͘ chhòe-khì Buddhism, chit ê sî-kî sī lâi tī chhut-khì ê kām-khoè sî-kî. Kā chhut-khì ê chhong-pài kap chhòe-kài, Buddhism ē-tàng kā chia ê chòe tōa pêng-în Buddhism kap lâm-pêng-în Buddhism, kap chhut-khì chi̍t ê pō͘-hūn, ē-tàng chia ê chòe Sòa-chhia Buddhism kap Toā-chhia Buddhism. Chit-má, Buddhism tī Tiong-kok, Korea, Ji̍t-pún kap chē jī tōa pō͘-hūn ê Asia kok-ka, kā chhut-khì chi̍t pō͘-hūn ê Se-lâm kok-ka, sī cháng-hóng ê.	39	39	wiki	173	293	stop
183	gpt4_en_nan01_poj	20231005	Phat-gí sû	40	40	wiki	64	5	stop
184	gpt4_en_nan01_poj	20231005	Chhò-khí ê Pō͘-tō͘-giāu Keng-sek ê Tōa-lō͘	41	41	wiki	66	32	stop
185	gpt4_en_nan01_poj	20231005	Tī Siddhartha Gautama ê sî-kî tīng, Buddhism tō sī tī Ìn-tō͘ siā-hōe lāi chèng-hūn ê kàu-hō͘, chiong kàu Ashoka huáng-tè ê sî-kî mā sī. Buddhism í-keng sī Ìn-tō͘ ê kiōng-kàu, hō͘ chhú-sè-kì ê sìn-tō͘ tōa hō͘ hō͘. Chia̍h-ē, Buddhism bûn-kùn ê hoat-pō͘ tō sī chhut-bīn chòe tōa ê. Cò̤ tùi 150 nî lāu ê Ajanta Caves, gún ē-tàng chia̍h-khó Buddhism kāng-tōa tī sek-kài chhit ê tōa-ló͘.	42	42	wiki	140	225	stop
186	gpt4_en_nan01_poj	20231005	Tī Phat-kàu pō͘-khui ê sî, i kām bô chòe-chok ji̍p-hām kàu Siddhartha Gautama ê kàu-hō͘ kap siū-sit. Kàu i kā chòe-chok kām-chiáng sī 18-hōe ê pài-tō͘, tī chi̍t kî-kan ê sî, i pō͘-chhut tōa-chhiaⁿ Phat-kàu.	43	43	wiki	109	128	stop
187	gpt4_en_nan01_poj	20231005	Anûa Ashoka Ông, Bôk-gāu ū tīnn hō͘-kò͘ ê pài-tō͘. Lâm-pōe Bôk-gāu ū pòaⁿ khì Thai-kok, Mian-tiâu, Kambodia kap Sri Lanka. Pak-pōe Bôk-gāu chiū ū tīnn hō͘-kò͘ ê chi-hāi. Chi̍t ê chi-hāi, lâi-chhut Kashyapa Matanga, ū pòaⁿ khì Xinjiang, chiah tī Han Tiâu-sì sī, i chhut-khì Tiong-kok, kā i kái-chhòe chò Han Bôk-gāu, āu-chiah chiah ū pòaⁿ khì Korea, Ji̍t-pún kap Vietnam. Lē-pài ê chi-hāi tī Pak-se-lâm ê pêng-kng chèng-khì, lâi-chhut Tiong Bôk-gāu, a̍h-sī kòe-chò Lamaism.	44	44	wiki	160	272	stop
188	gpt4_en_nan01_poj	20231005	Kho͘-chú ê chèng-chiap	45	45	wiki	63	13	stop
189	gpt4_en_nan01_poj	20231005	Phut-kì-tōa ê lâng ài tùi jîn-chúi ê sî-kî tùi kî-thô-kòe ê pō͘-hōe. Mā-sī chit ê bô tōa-tōa ê hoán-piàn, iā-sī i tāi-tāi bô kái-piàn. Phut-kì-tōa ê kî-thô-kòe sī "bô thâi-seng, bô thâu-tōa, bô gōa-hō͘, bô lim-jiú".	46	46	wiki	109	141	stop
190	gpt4_en_nan01_poj	20231005	Bô sî-thâi sī Pōo-tō͘-giâu ê chū-tō͘ chio̍h, chhin-chhiūⁿ sī chhit-khó͘ sî-thâi: "thâi pēⁿ", "thâi ló͘-lâng", "thâi Brahmins" (Hindu ê hāk-siâⁿ), "thâi ông", "hō͘ chhin-thé chhòe", "chhòng-chok pō͘-pài", "chhut Phut-tho ê hūi". Chit-khó͘ sî-thâi sī chū-tō͘ kín-khì, jîn-lâi hit-ê lâng beh chái-iáⁿ chiah ē-tàng kín-lí kî-thâi.	47	47	wiki	147	209	stop
191	gpt4_en_nan01_poj	20231005	"Bô chhia̍h" sī kòng chhia̍h ê kìm-lí, chóng-chāi ài lóng-chóng sī chhia̍h bô thò-hō͘ ê mi̍h, m̄-koh sī luāt-lí ê chhia̍h, mā sī jī-khí ê êthik kòan-hē. Chit-ê mā pau-pō͘ sī chhia̍h-jī.	48	48	wiki	101	124	stop
192	gpt4_en_nan01_poj	20231005	Bô kóng phòe chú-jī sī beh bāo-chiū cheng-kok. Chia sī sòo-gōo bô chūn-chok ê kong-hu.	49	49	wiki	78	49	stop
193	gpt4_en_nan01_poj	20231005	"Bô lim" sī chhù-kòo chhui-ji̍p kap kùn-lông, chhiau-chhōo lâng ài su-iàu chheng-chheng-chhùi-chhùi ê seng-hoat, tō sī-tit hoat-chheng, chhōa-chheng, thō-lô, kap kî-thann ê chheng-chheng kap bô-tio̍h.	50	50	wiki	101	111	stop
194	gpt4_en_nan01_poj	20231005	Būtat-kàu kā lâng khó-lūn, chhùi-bīn kap pîng-hê, jī-khó ū chū-tīm ê sim. Būtat-kàu tōa-chiok sio-kāi kāng-khoân kap pîng-têng, chiong-chāi chōe-lâng chē-kng kap chìn-lī Būtat-kàu ê kàu-hōe.	51	51	wiki	101	113	stop
195	gpt4_en_nan01_poj	20231005	Siddhartha Gautama chhiau-chhōe chē-jī ê gí-giân, bô-kì-tio̍h lâng khì kàu kng-khèng. Chi̍t-ē, i tōa tī Bodhi chhiú ê ē-kha siū-sit chhit ji̍t chhit hā, chiah-āu i tshut-lâi chi̍t-ē lūn-li̍k: lâng beh lī-jī khìn-tōng ê chhù-iú, bô-kì-tio̍h chhòe-khì thòng-khì, kàu kng-khèng ê sìn-kūi, lī-jī si̍t-mih sī seng-mih, seng-mih ê chheng-chú, jī-chhiáⁿ sūi-kè ê hoat-tōng.	52	52	wiki	139	220	stop
196	gpt4_en_nan01_poj	20231005	Buddhism ê chú-chē kap chèng-chē tī Buddhism hoat-pò ê kok-ka lāi-kóng, sī tōa-ū lâng kíng-kíng ê kāng-khioh kap tuā-lūi.	53	53	wiki	79	64	stop
197	gpt4_en_nan01_poj	20231005	Só͘-chhiaⁿ Pō͘-giâu kài-sèⁿ chòe-chhut liân-chú Pō͘-giâu ê kàu-chō, tī Siddhartha Gautama sī chit-ê chòe-khui-sim ê lâng, m̄-sī sin, tān-sī chit-ê phó͘-sèⁿ lâng, lí-jīn seng-mih sī seng-mih. Phó͘-sèⁿ lâng, tān-sī beh lí-jīn Pō͘-giâu ê kàu-chō, beh kùi i kā-kī ê ka-kī, jīp seng-siāⁿ ū chit-ê sî-kî, chiah ē-tàng chēng-chèng lí-jīn, bôe-kiāⁿ tōa-tio̍h Arhat ê chhú-sèⁿ. Só͘-chhiaⁿ Pō͘-giâu kòng-chhut chòe-khui-sim, chiah sī chòe-khui seng-mih sī seng-mih ê jiân-sì, mā-chiam sī chòe-khui-kì.	54	54	wiki	167	310	stop
198	gpt4_en_nan01_poj	20231005	Tōa-chhiaⁿ Phat-gí sìn-sè kiàn-gī, só͘-ū-jîn ē-tàng chòe Phat, só͘-ū-jîn ē-tàng hoat-khì kām-khó͘, kap kù chhiūⁿ sè-kài ê lâng, chiah-sī, chòe Phat. Tōa-chhiaⁿ Phat-gí chèng-chú chòe Phat, chiah-sī, lí bô biàn-tio̍h bé chū-lí lí ê ka-kī, tōa-ū Phat tī lí ê sim-lāi, lí ē-tàng tī jīm-siánn ê chū-hêng lāi chòe Phat.	55	55	wiki	136	188	stop
199	gpt4_en_nan01_poj	20231005	Kin-á-jīt ê kì-giām sī kìn-tō͘ ê sòaⁿ-bē, tè-sī tī Eng-gí bûn-ha̍k lōe ê Ji̍n-gōan Tīng-li̍k (AI). Lí-gí-ha̍k, sîn-lí-ha̍k, kap kì-lo͘-ha̍k lóng ū kòng-hiàn tī AI, kòng-hiàn tī i ê o̍h-oē, i ê tīng-li̍k, kap i ê nā lêng-lêng ê kāng-na̍h. Lai-bîn ê sî-lāi ē chèng-chèng kàu lí-gí-ha̍k lâi kā AI kái-hoat.	56	56	wiki	131	204	stop
200	gpt4_en_nan01_poj	20231005	"Bûn-hòa
Kin-á-ji̍t ê kî-giām sī tōa-tō͘ tī kho-ha̍k kām-iáⁿ lāi kàu, tè-sī tī Cyberpunk."	57	57	wiki	77	62	stop
201	gpt4_en_nan01_poj	20231005	iPhone sī Apple Inc. kai-hō͘ ê ki-thâi-ūi tēng-sòaⁿ, ē chèng-lâi Apple Inc. kai-hō͘ ê iOS ki-thâi-ūi nńg-thé. Chia̍h ê iPhone tī 2007 nî 1 goe̍h 9 ji̍t, tīng Apple Inc. ê CEO Steve Jobs sêng-siū, kap tī hit ê nî ê 6 goe̍h 29 ji̍t kong-sî kai-māi. Tī 2015 nî 9 goe̍h 9 ji̍t, Apple Inc. tī Bí-kok ê Cupertino ū chit ê sin-hàng-pōe kong-gōan, kap sêng-siū sin-hàng-pōe iPhone 6S, tī hit ê nî ê 9 goe̍h 25 ji̍t kong-sî kai-māi. Apple Inc. kai-hō͘ ê iPhone tēng-sòaⁿ, ē-tàng sī chhut-sì tīn-tiān ê thiàⁿ-kiam kap chóng-sèng ê hō͘-sèng, sī chi̍t ê tōa ê gōa-pia̍t ê ki-thâi-ūi pài-pia̍t.	58	58	wiki	196	331	stop
202	gpt4_en_nan01_poj	20231005	iPhone ê sú-iōng, tō sú-kiāⁿ tīng-tōng ê ke-piàn hoán-biàn leh cell phone kî-thaⁿ ê kì-lō͘, koh chhut-sì chō͘-chāi ê sin-huat. Chia sī chi̍t-khoán tôa-ū kî-thaⁿ ê êng-kî, hō͘-hōe kî-thaⁿ, phong-fù ê app, chò-hōe sú-iōng ê sio-kan, beh-êng ê thiàn-kut, kap kî-thaⁿ ê jîn-sèng. iPhone sī chi̍t-khoán gao-êng ê êng-kî, thò-hō͘ chō͘-chāi ê sio-kan hō͘-hōe, pēⁿ--ê sī Wi-Fi, 2G, 3G kap LTE; chèng-khak ê pán-pún chū-thiam VPN liân-kàu, chò-hōe kòe-chō͘ ê o̍h-ha̍k kap kāng-khó͘ ê sú-iōng. I koh thò-hō͘ sio-sûn, khì-piàn, sio-kan ê animation tōa-ūi, kap chō͘-chāi ê app. Chèng-chhiáⁿ ê êng-kî kong-nē, chò-hōe sio-sûn, GPS lō͘-to͘, kap kî-thaⁿ ê bô͘-chò, chò-hō͘ iōng-chiá thang chhiaⁿ-chhōe tī-chì ê chōng-hêng kap sè-kài, koh-chài sī chi̍t-khoán chāi-sin, kî-thaⁿ ê êng-kî.	59	59	wiki	222	464	stop
203	gpt4_en_nan01_poj	20231005	Michael Joseph Jackson sī Bí-kok ê kua-á, jîa-á, sī pe̍h-sek Bí-kok-lâng, tī Indiana, Bí-kok chhut-sì.	60	60	wiki	80	51	stop
204	gpt4_en_nan01_poj	20231005	Jackson tī 11 bóe kì-thâi sīm-ji̍p The Jackson 5 ê kòe-hō͘, ēng 1971 nî thòe-khì i ê goān-tī kòe-hō͘. I ê êng-khek Off the Wall, Thriller, Bad, Dangerous, kah HIStory, lóng kāu tàu-kok kì-lūk.	61	61	wiki	109	102	stop
205	gpt4_en_nan01_poj	20231005	In i tiò-chhiū "Pop ê Ông", bīn-tō͘ ū chiu̍h-kái Grammy Chióng, kap chiu̍h-kái kó͘-hōe ê hit-chiò.	62	62	wiki	84	60	stop
206	gpt4_en_nan01_poj	20231005	Chhiáⁿ-seng-su	63	63	wiki	62	8	stop
207	gpt4_en_nan01_poj	20231005	Michael Joseph Jackson sī tī 1958 nî 8 goe̍h 29 ji̍t, tī Gary, Indiana chhut-sì. I sī Jackson kā chhut ê chhit-ê gōa-á. I ê kā sī chi̍t-ê bīn-thó͘ kāng-lâng, sī chi̍t-ê bó͘-seng hō͘-kang ê Africa American kā. Michael ê bó, Katherine Esther Scruse, sī chi̍t-ê siōng-sîn ê Jehovah's Witness, mā i ê pe̍h, Joseph Walter Jackson, sī chi̍t-ê kián-pòe ê kûn-tōa-lâng, U.S. Thih-kong-kong-si ê hō͘-kang, koh-ūe i í-keng tī chhut-khì ê ê The Falcons ê kóng-tōa tōa ê.	64	64	wiki	155	230	stop
208	gpt4_en_nan01_poj	20231005	Hokkien, mā chhiam-chhiū ê sī Minnan, sī Tâi-lâm Min-ōe ê chi̍t-ê chí-khí ê chi̍t-kang. Chit-ê gí-giân sī tōa-pō͘ ê, ē-tàng tī Hok-kiàn-kok, Káu-siông kap Lui-chiu ê khu-ūn, Tâi-oân, Hâi-lâm-tó, jī-pún tī Tang-lâm-Á sia̍k-chhut ê Tiong-kok-lâng ê chù-chāi, pēⁿ-ê sī Chûn-kang Delta, Sing-kā-po, kap Mâ-lâi-sîa, thiaⁿ-tio̍h. Chit-ê gí-giân ē-tàng tī Hok-kiàn-kok ê lâm-pêng ê chhī-tī kap hāi-káng ê chhī-thâu kap chhī-chūn, jī-pún tī Káu-tong ê chi̍t-pō͘ ê khu-ūn, thiaⁿ-tio̍h. Chiaⁿ-chōa, Hokkien ē-tàng tī sī-kàn ê kî-thaⁿ, chū-chāi ū chō͘-chō͘ Tiong-kok-lâng ê chù-só͘, sī iōng ê.	65	65	wiki	193	349	stop
209	gpt4_en_nan01_poj	20231005	Tī lâng bīn-lâng kóng "Hok-kiàn", tō sī kóng tī Hok-kiàn ê Chôan-chiu, Chiang-chiu kap Hāi-sek khu, kah Tâi-oân lâi ê gí-giân.	66	66	wiki	100	71	stop
210	gpt4_en_nan01_poj	20231005	Tī Tiong-kok lāi-kòng, Hokkien gí tō ài kì-tit kòe Minnan. Tī Tang-lâm-á, hit kā ài kì-tit kòe "Hokkien", mā tī Tâi-oân, hit kā ài kì-tit kòe "Hoklo gí", "Tâi-oân gí", a mā "Tâi-oân-ōe". Tī Hông-kóng mā sī ài kì-tit kòe hit-kā.	67	67	wiki	130	133	stop
211	gpt4_en_nan01_poj	20231005	Hokkien ê kî-thann tōa-pō͘ sī chhut-jîp tī Tiong-kok ê Hok-kiàn séng, kah-kī sī tī Chiang-chiu, Chôan-chiu kap E̍k-bûn ê chhī-tī.	68	68	wiki	95	72	stop
212	gpt4_en_nan01_poj	20231005	E-mng gí kah Tâi-oân gí tō sī tī Hok-kiàn gí lāi kóng sī siōng bûn-kok ê biān-tōng. Tī Hâi-lâm, Hâi-lâm gí sī tō sī tī hia sūi-iōng ê gí-giân.	69	69	wiki	96	88	stop
213	gpt4_en_nan01_poj	20231005	Mia̍h	70	70	wiki	61	5	stop
214	gpt4_en_nan01_poj	20231005	Chū-tōng, bô sī chi̍t-ê ê sû chit ê gí-giân, tè-sī tī gí-giân ê tōa-uē, i ê miâ-chheng tùi tī-kùn kah tī-kùn ū chheng-chha. Tī hiān-chāi, tī Hō͘-kiàn, lâng tōa-pō͘ kiò i sī "Hō͘-kiàn gí/Hō͘-kiàn", mā sī ū chi̍t pō͘ lâng kiō-kī i sī "gún ê gí". Tī Tang-lâm-á, i tōa-pō͘ sī kiò Hō͘-kiàn, chhù tī Hui-li̍p-pin tō ū kiò i sī "gún ê gí". Tī Tâi-uân, i ê miâ-chheng khah phō͘-lo̍k, "Tâi-uân gí", "Hō͘-ló gí", kap "Hō͘-kiàn" sī chí-hú ê sû chit. Tī chia, i ū ū-chún sī kiò i sī "gún ê gí".	71	71	wiki	199	308	stop
215	gpt4_en_nan01_poj	20231005	Tāi-oân lāi, ū chi̍t pō· lâng kiàn-chí kià i kā Tâi-gí m̄-sī Hō-ló-gí. Chit-sī in lâi tān-sī iā-sī iā kiàn-kóng hiān-chāi ê Tâi-gí kap Fujian ê Hō-ló-gí sī nn̄g-ê kî-thaⁿ gí-giân, bô sio-siâng chi̍t-ê tōa-ūn. Chit ê chính-iàu kàn-tit sī:	72	72	wiki	111	151	stop
216	gpt4_en_nan01_poj	20231005	Tâi-oân ê gí ū thâu-ji̍p tùi kî-thann gí ê sò͘-goân, tè-chiap sī Ji̍t-pún ê sû-jī.	73	73	wiki	75	53	stop
217	gpt4_en_nan01_poj	20231005	Hokkien gú ū chheng-chhek nî chiah sī tôa Tâi-oân. Tâi-oân gú chit-ē chhut-sì kái-biàn, ū chheng-chhek ê chheng-chha̍k tō ū kî-thaⁿ, kah Fujian ê Hokkien gú bô-kâng.	74	74	wiki	93	94	stop
218	gpt4_en_nan01_poj	20231005	Chit-ê mā sī chhut-sì Tâi-oân ê kok-tō͘-ūn lī-khóo ê sú-iàu, kò͘-hia̍h chhut-sì tī chú-khì ê siū-thé-chú-gī, kiàn-kòe kià Tâi-oân sī Tâi-oân, Tiong-kok sī Tiong-kok; chhia̍h-chhù Tâi-oân sī Tâi-oân, kā i ê tōa-tōa bô-kâng Tiong-kok.	75	75	wiki	108	148	stop
219	gpt4_en_nan01_poj	20231005	Hokkien ê im-hō͘ hē-thóng	76	76	wiki	67	15	stop
220	gpt4_en_nan01_poj	20231005	Im-gī	77	77	wiki	63	3	stop
221	gpt4_en_nan01_poj	20231005	Hokkien ê kóng-im chhut-chhāi kòe chòe kah Kó-gū Hàn-jī ê im-hō͘ chhut-lâi, chhiaⁿ-chhōe Hokkien pó-hō͘ ū chhùn-thó͘ Kho͘-gū Hàn-jī ê im-hō͘ ê chèng-hūn, chiah ū chèng-hūn ê pō͘-hūn í-keng bô tī chi̍t-kóng Hàn-jī gí-giân lāi. Chit-má, lâng thóng-sī sīn-sèⁿ Kó-gū Hàn-jī ū 19 ê chhut-im. An-chún Hokkien ê chuán-thóng phêng-piàn, ū 18, m̄-koh chiah ū 15 ê chhut-im tī hiān-tāi Hokkien, m̄-gū i kòe ū chèng-hūn kah hiān-tāi Kuan-hōa ê 15 ê chhut-im.	78	78	wiki	157	275	stop
222	gpt4_en_nan01_poj	20231005	It-tiám kòe Kó-chû Tiong-gí:	79	79	wiki	66	17	stop
223	gpt4_en_nan01_poj	20231005	Hokkien kah Mandarin Tiong-huâ chiah sêng-hó, chiah hó lâi pó-hō͘ Gu̍t Tiong-huâ ê ìm-ia̍h, in-ūi i tōa ē-tàng chiah chí-khó lâi kòe-chhut Gu̍t Tiong-huâ ê ìm-ia̍h tōa-tōa ê sòa-ji̍t.	80	80	wiki	103	117	stop
224	gpt4_en_nan01_poj	20231005	Hokkien lāi kóng, bī-lô͘ kap m̄-bī-lô͘ ê im-siaⁿ sī tī-tī-kòe kì-tēng ê, piàn-lí, "飛", "蓬", "吠", kap "微" ê kóng-im sī tī-tī-kòe ê.	81	81	wiki	102	88	stop
225	gpt4_en_nan01_poj	20231005	Hokkien ê tōa-ji̍h-im chiah kah Kóo-gú ê chhut-kín, chí-chāi sī tī "tī", "chhòu", kap "têng" chit-kú ê kóng-im.	82	82	wiki	97	65	stop
226	gpt4_en_nan01_poj	20231005	Hokkien ū chē tōa-pōe lâng kóng chèng-khì ê thô-hōa phìn-im, chí-hū jīn-kín Kū-tâi Tiong-bûn ê kái-siat, chí-hū sī "唇", "振", "召", kap "注" ê kóng-siat.	83	83	wiki	101	93	stop
227	gpt4_en_nan01_poj	20231005	Im-gī jī-hiàn kap siāⁿ-im	84	84	wiki	65	14	stop
228	gpt4_en_nan01_poj	20231005	Hokkien ê ngiau-im kap seng-im chèng-chèng hō͘ lâng kám-kak Kū-tiong-jī ê kóng-sia̍t. Kàu ngiau-im, Hokkien chhú-sìn tô͘-tio̍h Kū-tiong-jī ê la̍k kuan ê ngiau-im, kap i-tī lāi-kóng, sì kuan chí-hó ê ē-tàng pōaⁿ-chòe sī tī tiong-kok ê ngiau-im a̍h-sī tī biān-kok ê ngiau-im.	85	85	wiki	108	158	stop
229	gpt4_en_nan01_poj	20231005	Khoân-kàm im-lō͘, "pêng, siōng, khì, ji̍p" ê kó͘-im lūi-pia̍t tī gōa-hàn-jī tō͘ ū chèng-chit ê hoé-sī tī Hok-kiàn lâi kāng-khoè. Chiang-chiu ê bé-būn ū chhit-kó͘ im: "tâm-pêng, tâm-siōng, tâm-khì, tâm-ji̍p, siōng-pêng, siōng-khì, siōng-ji̍p", tī-chhiūⁿ Kûn-chiu ê bé-būn ū chiap-chiam ê siōng-siōng im.	86	86	wiki	134	188	stop
230	gpt4_en_nan01_poj	20231005	Jī-im	87	87	wiki	62	3	stop
231	gpt4_en_nan01_poj	20231005	Hokkien ê jī-hō ê chōe-ūi ū chē-tōng tōa lāu Tiong-bûn ê, bô-kāng chèng khì Chhun-ku-chhut kap Bīn-kok sî-kî, chia̍h "ji̍t-ji̍t ōe, ji̍t-ji̍t khue", chia̍h "khue" chiah-sī kóng hit ê sî-kî ê gí-giân. Piàn-lí, "Tiong-hô kāi-sî, bô pòe, lâng lóng ū chia̍h pòe." Chia̍h "sam-kak", "leng-háu", "chhia-chháu", "pêng-ê", "jîn-pò", "khang-ûi" chit-kóng sû chiah-sī Tn̂g-Sòng sî-kî ê jī-hō.	88	88	wiki	181	240	stop
232	gpt4_en_nan01_poj	20231005	Hokkien ū chi̍t-ê te̍k-khì ê chù-tēng sī i kah hiān-tāi Tiong-gú-gí ū chhut-chhùn, mā sī i kah kó͘-sî Tiong-gú-gí ū chhut-chhùn, chí-hū "a-má", "chó͘-chó͘", "leng-leng", "chheng-chheng", kap "khui-kha".	89	89	wiki	106	125	stop
233	gpt4_en_nan01_poj	20231005	Jîn-bûn jī ê kòng-chè tī siá-bûn lāi-té	90	90	wiki	67	25	stop
